index;geometry;EGID;mappale;nome;indirizzo;quartiere;NPA;comune;categoria;classe;epoca_costruzione;superficie;num_piani;coord_e;coord_n;SRE;k_SH;fab_SH;k_DHW;fab_DHW;fab_tot;P_tot
8019;POINT (720007.3 101687);190366728;3128a;;Strada della Castellanza 94d;Sonvico;6968;Lugano;1020;1110.0;8022.0;99.0;3.0;2720007.293;1101686.933;297.0;14;4158.0;14;4158.0;8316.0;4.158
8020;POINT (719998.3 101667.8);190366730;3133a;;ra Bressanéla 1b;Sonvico;6968;Lugano;1020;1110.0;8022.0;76.0;3.0;2719998.366;1101667.739;228.0;14;3192.0;14;3192.0;6384.0;3.192
8021;POINT (719995.3 101687);190366770;3129a;;Strada della Castellanza 94e;Sonvico;6968;Lugano;1020;1110.0;8022.0;109.0;3.0;2719995.292;1101686.933;327.0;14;4578.0;14;4578.0;9156.0;4.578
8022;POINT (720008.3 101662);190366791;3132a;;ra Bressanéla 1c;Sonvico;6968;Lugano;1020;1110.0;8022.0;70.0;3.0;2720008.293;1101661.933;210.0;14;2940.0;14;2940.0;5880.0;2.94
8023;POINT (720028.3 101650);190366793;3130a;;ra Bressanéla 1e;Sonvico;6968;Lugano;1020;1110.0;8022.0;60.0;3.0;2720028.294;1101649.932;180.0;14;2520.0;14;2520.0;5040.0;2.52
8024;POINT (719773.6 100633.5);190382569;1507a;;Via alla Zòca 8;Cadro;6965;Lugano;1020;1121.0;8011.0;175.99242531502193;3.0;2719773.62;1100633.49;527.9772759450658;154;81308.50049554014;21;11087.522794846382;92396.02329038653;46.19801164519326
8025;POINT (719136.3 95522.3);190390007;1747k;;Via Cortivo 6a;Castagnola;6976;Lugano;1030;1110.0;8023.0;163.0;2.0;2719136.33;1095522.26;326.0;14;4564.0;14;4564.0;9128.0;4.564
8026;POINT (716517.1 91740.8);190392793;738a;;Via Ronchetti 7;Carona;6914;Lugano;1020;1110.0;8021.0;267.0;2.0;2716517.179;1091740.773;534.0;16;8544.0;14;7476.0;16020.0;8.01
8027;POINT (717168.2 96267);190402448;2970a;;Via Ferruccio Pelli 12;Lugano;6900;Lugano;1060;1220.0;8022.0;393.0;7.0;2717168.206;1096266.9;2751.0;54;148554.0;7;19257.0;167811.0;98.71235294117648
8028;POINT (719832.5 101743);190406990;3113a;;Strada della Castellanza 37;Sonvico;6968;Lugano;1020;1110.0;8021.0;74.0;2.0;2719832.59;1101742.9;148.0;16;2368.0;14;2072.0;4440.0;2.22
8029;POINT (720217.3 102078);190407350;697a;;Strada della Castellanza 123;Sonvico;6968;Lugano;1020;1110.0;8022.0;125.0;2.0;2720217.303;1102077.932;250.0;14;3500.0;14;3500.0;7000.0;3.5
8030;POINT (719833.1 101734.6);190407968;3112a;;Strada della Castellanza 35;Sonvico;6968;Lugano;1020;1110.0;8021.0;74.0;2.0;2719833.19;1101734.58;148.0;16;2368.0;14;2072.0;4440.0;2.22
8031;POINT (715986.9 90645.60000000001);190408372;65a;;Via Maistra 20;Carona;6914;Lugano;1020;1110.0;8011.0;243.0;2.0;2715986.96;1090645.56;486.0;154;74844.0;14;6804.0;81648.0;40.824
8032;POINT (719013.2 96138);190420068;834d;Blocco C;Via Noseda 2e;Ruvigliana;6977;Lugano;1020;1122.0;8014.0;474.0;2.0;2719013.256;1096137.924;948.0;131;124188.0;21;19908.0;144096.0;72.048
8033;POINT (715167.1 91610.7);190421108;195a;;Via Cantonale 6;Barbengo;6917;Lugano;1060;1230.0;8022.0;289.0;2.0;2715167.17;1091610.69;578.0;32;18496.0;7;4046.0;22542.0;13.26
8034;POINT (724485.1 105662.3);190421169;2490a;;Signora ;Signôra;6951;Lugano;1020;1110.0;8011.0;48.0;2.0;2724485.1;1105662.27;96.0;154;14784.0;14;1344.0;16128.0;8.064
8035;POINT (720244.6 101968.5);190421434;782a;;Stráda di Lógh 28;Sonvico;6968;Lugano;1020;1110.0;8011.0;49.0;2.0;2720244.652;1101968.429;98.0;154;15092.0;14;1372.0;16464.0;8.232
8036;POINT (719896.2 101424);190422888;3103a;;Stráda de Puntím 6;Sonvico;6968;Lugano;1020;1110.0;8022.0;148.0;2.0;2719896.287;1101423.933;296.0;14;4144.0;14;4144.0;8288.0;4.144
8037;POINT (719467.2 100703);190426088;896a;;Via Ronchetti 15;Cadro;6965;Lugano;1020;1110.0;8022.0;83.0;3.0;2719467.265;1100702.935;249.0;14;3486.0;14;3486.0;6972.0;3.486
8038;POINT (720044.3 100559);190426110;1523a;;Via Sirano 14;Cadro;6965;Lugano;1020;1110.0;8022.0;92.0;2.0;2720044.296;1100558.931;184.0;14;2576.0;14;2576.0;5152.0;2.576
8039;POINT (720044.3 100575);190426128;1522a;;Via Sirano 14a;Cadro;6965;Lugano;1020;1110.0;8022.0;92.0;2.0;2720044.296;1100574.931;184.0;14;2576.0;14;2576.0;5152.0;2.576
8040;POINT (723554.8 105622.6);190441249;1133a;;Scareglia ;Scareglia;6951;Lugano;1020;1110.0;8012.0;89.0;2.0;2723554.88;1105622.51;178.0;149;26522.0;14;2492.0;29014.0;14.507
8041;POINT (717524 96756.60000000001);190447009;530a;;Via Giuseppe Bagutti 4;Lugano;6900;Lugano;1040;1211.0;8022.0;272.0;7.0;2717524.08;1096756.51;1904.0;14;26656.0;21;39984.0;66640.0;33.32
8042;POINT (725183.1 105489.9);190447010;334a;;Bogno ;Bogno;6951;Lugano;1040;1121.0;8011.0;180.0;2.0;2725183.182;1105489.853;360.0;154;55440.0;21;7560.0;63000.0;31.5
8043;POINT (725392.3 104975.2);190447074;168a;;Certara ;Certara;6959;Lugano;1040;1121.0;8011.0;78.0;4.0;2725392.32;1104975.16;312.0;154;48048.0;21;6552.0;54600.0;27.3
8044;POINT (725155.1 105196.1);190447076;464a;;Certara ;Certara;6959;Lugano;1020;1110.0;8011.0;175.99242531502193;2.0;2725155.15;1105196.0;351.98485063004387;154;54205.666997026754;14;4927.787908820614;59133.454905847364;29.566727452923683
8045;POINT (725175 105102.9);190447149;432a;;Certara ;Certara;6959;Lugano;1020;1110.0;8011.0;175.99242531502193;2.0;2725175.03;1105102.83;351.98485063004387;154;54205.666997026754;14;4927.787908820614;59133.454905847364;29.566727452923683
8046;POINT (725393.9 105011.1);190447209;138a;;Certara ;Certara;6959;Lugano;1040;1121.0;8011.0;70.0;3.0;2725393.95;1105011.07;210.0;154;32340.0;21;4410.0;36750.0;18.375
8047;POINT (718966.5 98566.10000000001);190449668;956b;;Via Nava 12b;Pregassona;6963;Lugano;1030;1122.0;8022.0;167.0;3.0;2718966.58;1098566.03;501.0;14;7014.0;21;10521.0;17535.0;8.7675
8048;POINT (719307.4 99336.2);190449792;44e;Casa E;Via Cabiàgh 13;Davesco-Soragno;6964;Lugano;1020;1110.0;8016.0;77.0;2.0;2719307.46;1099336.12;154.0;76;11704.0;14;2156.0;13860.0;6.93
8049;POINT (720228 101215.4);190450808;615a;;ra Stráda Cantonál 12;Villa Luganese;6966;Lugano;1020;1110.0;8022.0;83.0;2.0;2720228.054;1101215.35;166.0;14;2324.0;14;2324.0;4648.0;2.324
8050;POINT (720239.2 101205.5);190450809;616a;;ra Stráda Cantonál 12a;Villa Luganese;6966;Lugano;1020;1110.0;8022.0;84.0;2.0;2720239.24;1101205.45;168.0;14;2352.0;14;2352.0;4704.0;2.352
8051;POINT (725192.4 105104.1);190453693;431a;;Certara ;Certara;6959;Lugano;1020;1121.0;8022.0;48.0;2.0;2725192.407;1105104.003;96.0;14;1344.0;21;2016.0;3360.0;1.68
8052;POINT (716180.8 96131.5);190454010;1865a;;Via Soldino 17;Lugano;6900;Lugano;1020;1110.0;8023.0;191.0;2.0;2716180.82;1096131.46;382.0;14;5348.0;14;5348.0;10696.0;5.348
8053;POINT (720456.3 101587);190454948;613a;;ra Stráda Cantonál 39b;Villa Luganese;6966;Lugano;1020;1110.0;8022.0;70.0;3.0;2720456.313;1101586.931;210.0;14;2940.0;14;2940.0;5880.0;2.94
8054;POINT (718671.2 96999);190459688;1163a;Residenza Belvedere;Via Eugenio Montale 2;Viganello;6962;Lugano;1020;1122.0;8022.0;288.0;2.0;2718671.256;1096998.922;576.0;14;8064.0;21;12096.0;20160.0;10.08
8055;POINT (715387.6 96982);190459708;1864a;;Via S. Antonio 16;Breganzona;6932;Lugano;1020;1110.0;8021.0;95.0;2.0;2715387.69;1096981.96;190.0;16;3040.0;14;2660.0;5700.0;2.85
8056;POINT (720488.3 101266.4);190459710;602a;;ra Stráda de Vasséra 14;Villa Luganese;6966;Lugano;1020;1110.0;8022.0;112.0;2.0;2720488.37;1101266.3;224.0;14;3136.0;14;3136.0;6272.0;3.136
8057;POINT (719355.8 99251.7);190459728;849a;;Via della Zòca 2e;Davesco-Soragno;6964;Lugano;1020;1110.0;8021.0;78.0;2.0;2719355.88;1099251.6;156.0;16;2496.0;14;2184.0;4680.0;2.34
8058;POINT (719530 99233.7);190459748;843a;;Via dei Ronchi 10;Davesco-Soragno;6964;Lugano;1020;1110.0;8021.0;126.0;2.0;2719530.01;1099233.62;252.0;16;4032.0;14;3528.0;7560.0;3.78
8059;POINT (719291.2 99461);190459848;29d;;Via Vecchio Tram 9;Davesco-Soragno;6964;Lugano;1020;1110.0;8012.0;53.0;3.0;2719291.257;1099460.935;159.0;149;23691.0;14;2226.0;25917.0;12.9585
8060;POINT (719597.9 95835.60000000001);190459868;827a;;Via Vall'Orba 11;Ruvigliana;6977;Lugano;1020;1110.0;8022.0;456.0;3.0;2719597.91;1095835.55;1368.0;14;19152.0;14;19152.0;38304.0;19.152
8061;POINT (719327.2 99264);190460008;845a;;Via della Zòca 2c;Davesco-Soragno;6964;Lugano;1020;1110.0;8021.0;90.0;2.0;2719327.259;1099263.935;180.0;16;2880.0;14;2520.0;5400.0;2.7
8062;POINT (719353.7 99261.10000000001);190460010;848a;;Via della Zòca 2d;Davesco-Soragno;6964;Lugano;1020;1110.0;8021.0;78.0;2.0;2719353.78;1099261.03;156.0;16;2496.0;14;2184.0;4680.0;2.34
8063;POINT (718379.3 96853.10000000001);190460668;93a;Scuole Elementari Viganello;Via Pazzalino 1;Viganello;6962;Lugano;1060;1263.0;8011.0;175.99242531502193;3.0;2718379.36;1096853.0;527.9772759450658;131;69165.02314880362;7;3695.8409316154607;72860.86408041908;42.85933181201122
8064;POINT (718961.6 98411.7);190461088;1705nn;;Via Ventuno 3a;Pregassona;6963;Lugano;1030;1110.0;8021.0;175.99242531502193;2.0;2718961.61;1098411.62;351.98485063004387;16;5631.757610080702;14;4927.787908820614;10559.545518901316;5.279772759450657
8065;POINT (720219.7 95761.60000000001);190468288;751a;;Sentiero di Gandria 14;Castagnola;6976;Lugano;1060;1274.0;8012.0;156.0;2.0;2720219.79;1095761.57;312.0;0;0.0;0;0.0;0.0;0.0
8066;POINT (720617.2 96622.89999999999);190468328;1204a;;Via Brè 31;Brè sopra Lugano;6979;Lugano;1060;1252.0;8012.0;62.0;3.0;2720617.264;1096622.835;186.0;0;0.0;0;0.0;0.0;0.0
8067;POINT (719283.3 98954.7);190468368;267a;;Piazzetta S. Giuseppe 4;Davesco-Soragno;6964;Lugano;1020;1110.0;8011.0;112.0;3.0;2719283.385;1098954.659;336.0;154;51744.0;14;4704.0;56448.0;28.224
8068;POINT (719057.7 98059.7);190468489;1833a;;Strada di Pregassona 47f;Pregassona;6963;Lugano;1020;1110.0;8021.0;55.0;1.0;2719057.77;1098059.63;55.0;16;880.0;14;770.0;1650.0;0.825
8069;POINT (718615.8 97706.89999999999);190470908;343a;;Via Vedreggio 5;Pregassona;6963;Lugano;1020;1110.0;8022.0;100.0;3.0;2718615.89;1097706.81;300.0;14;4200.0;14;4200.0;8400.0;4.2
8070;POINT (717184.9 97716.8);190472048;2523a;;Strada San Maurizio 6;Lugano;6900;Lugano;1020;1110.0;8021.0;195.0;3.0;2717184.92;1097716.71;585.0;16;9360.0;14;8190.0;17550.0;8.775
8071;POINT (716122.9 92125.2);190473149;723a;;Via Ceresolo 16;Carabbia;6913;Lugano;1020;1110.0;8022.0;90.0;2.0;2716122.91;1092125.15;180.0;14;2520.0;14;2520.0;5040.0;2.52
8072;POINT (724464.5 105972.3);190478448;1718a;;Valcolla ;Signôra;6951;Lugano;1020;1121.0;8022.0;181.0;3.0;2724464.53;1105972.26;543.0;14;7602.0;21;11403.0;19005.0;9.5025
8073;POINT (725349.6 105045.5);190478450;122a;;Certara ;Certara;6959;Lugano;1020;1110.0;8011.0;60.0;2.0;2725349.649;1105045.487;120.0;154;18480.0;14;1680.0;20160.0;10.08
8074;POINT (719458.4 100232.6);190481810;1519a;;Via Campi della Lepre 12;Cadro;6965;Lugano;1020;1121.0;8022.0;180.0;4.0;2719458.44;1100232.58;720.0;14;10080.0;21;15120.0;25200.0;12.6
8075;POINT (719438.7 95875.60000000001);190484008;449b;;Via Tanello 4;Ruvigliana;6977;Lugano;1020;1110.0;8021.0;164.0;2.0;2719438.7;1095875.59;328.0;16;5248.0;14;4592.0;9840.0;4.92
8076;POINT (719369.9 96303.8);190489328;1175a;;Via Bassone 6a;Aldesago;6974;Lugano;1020;1110.0;8021.0;140.0;2.0;2719369.9;1096303.76;280.0;16;4480.0;14;3920.0;8400.0;4.2
8077;POINT (719261.2 99520);190489388;7a;;Via Vecchio Tram 8a;Davesco-Soragno;6964;Lugano;1020;1110.0;8021.0;97.0;2.0;2719261.255;1099519.935;194.0;16;3104.0;14;2716.0;5820.0;2.91
8078;POINT (719058.1 98069.7);190489828;1832a;;Strada di Pregassona 47g;Pregassona;6963;Lugano;1020;1110.0;8021.0;55.0;2.0;2719058.15;1098069.64;110.0;16;1760.0;14;1540.0;3300.0;1.65
8079;POINT (719058.8 98088.7);190489848;1831a;;Strada di Pregassona 47h;Pregassona;6963;Lugano;1020;1110.0;8021.0;59.0;2.0;2719058.83;1098088.63;118.0;16;1888.0;14;1652.0;3540.0;1.77
8080;POINT (719984.3 100614);190490728;111a;;Via Denti della Vecchia 5;Cadro;6965;Lugano;1020;1110.0;8022.0;97.0;2.0;2719984.292;1100613.932;194.0;14;2716.0;14;2716.0;5432.0;2.716
8081;POINT (719047.2 98185);190494929;121a;;Strada di Pregassona 53a;Pregassona;6963;Lugano;1020;1121.0;8011.0;127.0;3.0;2719047.263;1098184.93;381.0;154;58674.0;21;8001.0;66675.0;33.3375
8082;POINT (719335.2 99274);190495449;846a;;Via della Zòca 2b;Davesco-Soragno;6964;Lugano;1020;1110.0;8021.0;106.0;2.0;2719335.259;1099273.935;212.0;16;3392.0;14;2968.0;6360.0;3.18
8083;POINT (719500.2 93296.89999999999);190499448;1673a;;Via Selvetta 13;Pugerna;6823;Lugano;1020;1110.0;8014.0;175.99242531502193;2.0;2719500.234;1093296.815;351.98485063004387;131;46110.01543253574;14;4927.787908820614;51037.80334135635;25.518901670678176
8084;POINT (716960.9 96204.7);190503249;938a;;Via Giuseppe Zoppi 5;Lugano;6900;Lugano;1020;1110.0;8022.0;207.0;4.0;2716960.93;1096204.61;828.0;14;11592.0;14;11592.0;23184.0;11.592
8085;POINT (714252.6 90885.10000000001);190509968;1369a;;Via alla Chiesa 5;Barbengo;6917;Lugano;1020;1110.0;8011.0;104.0;3.0;2714252.65;1090885.03;312.0;154;48048.0;14;4368.0;52416.0;26.208
8086;POINT (718810.2 98453);190509988;1838a;;Via Ruggì 5a;Pregassona;6963;Lugano;1020;1110.0;8021.0;100.0;2.0;2718810.265;1098452.928;200.0;16;3200.0;14;2800.0;6000.0;3.0
8087;POINT (717200.8 96935.10000000001);190511228;764a;;Via Cesare Cantù 6;Lugano;6900;Lugano;1020;1122.0;8022.0;349.0;5.0;2717200.8;1096935.04;1745.0;14;24430.0;21;36645.0;61075.0;30.5375
8088;POINT (719519 101297.4);190514768;1326a;;Stráda dar Lavatói 16;Dino;6967;Lugano;1020;1122.0;8022.0;174.0;3.0;2719519.0;1101297.38;522.0;14;7308.0;21;10962.0;18270.0;9.135
8089;POINT (719264.2 93536.89999999999);190514829;;;Via Cavallino 10;Pugerna;6823;Lugano;1020;1110.0;8014.0;175.0;3.0;2719264.226;1093536.809;525.0;131;68775.0;14;7350.0;76125.0;38.0625
8090;POINT (719252.2 98753);190516528;313a;;Strada Cantonale 4;Davesco-Soragno;6964;Lugano;1020;1110.0;8022.0;408.0;3.0;2719252.255;1098752.934;1224.0;14;17136.0;14;17136.0;34272.0;17.136
8091;POINT (717253 96741.60000000001);190517668;815a;;Via Antonio Olgiati 3;Lugano;6900;Lugano;1020;1122.0;8022.0;513.0;7.0;2717253.07;1096741.52;3591.0;14;50274.0;21;75411.0;125685.0;62.8425
