,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
227,POINT (718926.7 88301.3),1060,,21.0,,2718926.744,1,['Via ai Molini'],,Via ai Molini ,10128279,1088301.227,Maroggia,,,,102921393,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,,382b,,1004,0,TI,1088301.227,,0,,,Ripostiglio,,,,,909,,,Via ai Molini ,Maroggia,382,5195,191931271,6817/681700,0,['Mol'],,2718926.744,1252.0
228,POINT (719015.1 87930.8),1020,,124.0,,2719015.187,1,['Viale Stazione'],,Viale Stazione ,10139140,1087930.736,Maroggia,,,,103016325,0,6817,05.09.2021,[''],['Viale Stazione'],['IT'],05.09.2021,[3001],2.0,,,,['1'],1001,0,TI,1087930.736,1.0,0,,['2021-09-05T00:00:00'],,,,[''],[3100],904,,[1],Viale Stazione ,Maroggia,495,5195,191952680,6817/681700,0,['Sta'],[''],2719015.187,1110.0
229,POINT (718658.1 88420.8),1060,,93.0,,2718658.185,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena ,10138436,1088420.749,Maroggia,,,CH610757029576,103043045,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,1.0,,8013.0,472a,,1004,0,TI,1088420.749,,0,,,Darsena coperta (0),,,,,909,,,Viale Baldassarre Longhena ,Maroggia,472,5195,191954700,6817/681700,0,['Lon'],,2718658.185,1274.0
230,POINT (718890.1 87811.8),1060,,128.0,,2718890.184,1,['Via al Parco'],,Via al Parco ,10138433,1087811.735,Maroggia,,,CH969502075739,103044070,0,6817,05.09.2021,,['Via al Parco'],['IT'],05.09.2021,,1.0,,8015.0,396b,,1004,0,TI,1087811.735,,0,1973.0,,Darsena coperta,,,,,909,,,Via al Parco ,Maroggia,396,5195,191954717,6817/681700,0,['Par'],,2718890.184,1274.0
231,POINT (718980.1 88243.8),1060,,53.0,,2718980.189,1,['Via ai Molini'],,Via ai Molini ,10128279,1088243.735,Maroggia,,,CH154602950746,103045028,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8021.0,300b,,1004,0,TI,1088243.735,,0,2006.0,,Deposito,,,,,909,,,Via ai Molini ,Maroggia,300,5195,191954721,6817/681700,0,['Mol'],,2718980.189,1252.0
232,POINT (718806.1 87932.8),1060,,42.0,,2718806.184,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich ,10138437,1087932.737,Maroggia,,,CH969502074650,103045030,0,6817,05.09.2021,,['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,,1.0,,8018.0,283b,,1004,0,TI,1087932.737,,0,1993.0,,Ripostiglio,,,,,909,,,Via Dr. Willy Fröhlich ,Maroggia,283,5195,191954723,6817/681700,0,['Frö'],,2718806.184,1252.0
233,POINT (718892.1 88206.8),1060,,119.0,,2718892.187,1,['Via ai Molini'],,Via ai Molini ,10128279,1088206.741,Maroggia,,,CH970795450280,103045034,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8013.0,143f,,1004,0,TI,1088206.741,,0,,,Deposito (0),,,,,909,,,Via ai Molini ,Maroggia,143,5195,191954727,6817/681700,0,['Mol'],,2718892.187,1252.0
234,POINT (718886.1 88219.8),1060,,128.0,,2718886.187,1,['Via ai Molini'],,Via ai Molini ,10128279,1088219.741,Maroggia,,,CH970795450280,103045035,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,1.0,,8013.0,143e,,1004,0,TI,1088219.741,,0,,,Deposito (0),,,,,909,,,Via ai Molini ,Maroggia,143,5195,191954728,6817/681700,0,['Mol'],,2718886.187,1252.0
235,POINT (718867.1 88233.8),1060,,917.0,,2718867.187,1,['Via ai Molini'],,Via ai Molini ,10128279,1088233.742,Maroggia,,,,103119600,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,5.0,,,,,1001,0,TI,1088233.742,,0,,,Mulino Polenta,,,,,904,,,Via ai Molini ,Maroggia,143,5195,191960770,6817/681700,0,['Mol'],,2718867.187,1251.0
236,POINT (718881.1 88241.8),1060,,1375.0,,2718881.187,1,['Via ai Molini'],,Via ai Molini 2,10128279,1088241.741,Maroggia,,,CH970795450280,101365723,0,6817,05.09.2021,,['Via ai Molini'],['IT'],05.09.2021,,3.0,,8011.0,143a,,1004,0,TI,1088241.741,,0,,,Mulino di Maroggia,2,,,,905,,,Via ai Molini 2,Maroggia,143,5195,274002620,6817/681700,0,['Mol'],,2718881.187,1251.0
237,POINT (719019.1 87894.8),1020,,256.0,,2719019.187,1,['Viale Stazione'],,Viale Stazione 26,10139140,1087894.737,Maroggia,,,CH190295460726,101365731,0,6817,05.09.2021,"['', '']",['Viale Stazione'],['IT'],05.09.2021,"[3004, 3004]",2.0,,8011.0,286b,"['2', '5']",1004,0,TI,1087894.737,2.0,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00']",,26,,"['', '']","[3101, 3100]",905,,"[0, 0]",Viale Stazione 26,Maroggia,286,5195,274002629,6817/681700,0,['Sta'],"['_555000485', '_555000633']",2719019.187,1121.0
238,POINT (719083.2 88005.10000000001),1060,,380.0,,2719083.27,1,['Via Ressiga'],,Via Ressiga 32,10139137,1088005.06,Maroggia,,,CH730295074596,101365727,0,6817,05.09.2021,,['Via Ressiga'],['IT'],05.09.2021,,1.0,,8013.0,122a,,1004,0,TI,1088005.06,,0,1960.0,,,32,,,,905,,,Via Ressiga 32,Maroggia,122,5195,274002631,6817/681700,0,['Res'],,2719083.27,1230.0
239,POINT (719136.4 87983.2),1030,,273.0,,2719136.47,1,['Via Ressiga'],,Via Ressiga 3,10139137,1087983.19,Maroggia,,,CH490295570785,101365726,0,6817,05.09.2021,[''],['Via Ressiga'],['IT'],05.09.2021,[3004],2.0,,8014.0,446a,['1'],1004,0,TI,1087983.19,1.0,0,1970.0,['2021-09-05T00:00:00'],,3,,[''],[3100],905,,[1],Via Ressiga 3,Maroggia,446,5195,274002634,6817/681700,0,['Res'],['_viaRessiga'],2719136.47,1110.0
240,POINT (719076 88101.10000000001),1060,,115.0,,2719076.02,1,['Via Ressiga'],,Via Ressiga 22,10139137,1088101.07,Maroggia,,,CH654402950727,101365725,0,6817,05.09.2021,,['Via Ressiga'],['IT'],05.09.2021,,1.0,,8011.0,111a,,1004,0,TI,1088101.07,,0,,,,22,,,,905,,,Via Ressiga 22,Maroggia,111,5195,274002636,6817/681700,0,['Res'],,2719076.02,
241,POINT (718935.1 88111.39999999999),1060,,127.0,,2718935.13,1,['Via Val Mara'],,Via Val Mara 1,10139139,1088111.37,Maroggia,,,CH884502079559,101365729,0,6817,05.09.2021,,['Via Val Mara'],['IT'],05.09.2021,,1.0,,8020.0,127b,,1004,0,TI,1088111.37,,0,2001.0,,,1,,,,905,,,Via Val Mara 1,Maroggia,127,5195,274002640,6817/681700,0,['Mar'],,2718935.13,1251.0
242,POINT (718421.1 88692.8),1020,,66.0,,2718421.183,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena 2,10138436,1088692.752,Maroggia,,,CH885702079526,101365728,0,6817,05.09.2021,[''],['Viale B. Longhena'],['IT'],05.09.2021,[3004],2.0,,8011.0,374a,['1'],1004,0,TI,1088692.752,1.0,0,,['2021-09-05T00:00:00'],,2,,[''],[3100],905,,[1],Viale Baldassarre Longhena 2,Maroggia,374,5195,274002643,6817/681700,0,['Lon'],['_555000525'],2718421.183,1110.0
243,POINT (718883.6 88048.2),1060,,358.0,,2718883.62,1,['Viale Stazione'],,Viale Stazione 6,10139140,1088048.19,Maroggia,,,CH830295074661,101365730,0,6817,05.09.2021,,['Viale Stazione'],['IT'],05.09.2021,,2.0,,8011.0,270a,,1004,0,TI,1088048.19,,0,1918.0,,Casa Comunale,6,,,,905,,,Viale Stazione 6,Maroggia,270,5195,274002665,6817/681700,0,['Sta'],,2718883.62,1220.0
244,POINT (718671.1 88527.8),1020,,1292.0,,2718671.186,1,['Viale Baldassarre Longhena'],0.0,Viale Baldassarre Longhena 18,10138436,1088527.75,Maroggia,,,CH284502079569,101465386,0,6817,05.09.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '']",['Viale B. Longhena'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",3.0,,8020.0,174a,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']",1004,0,TI,1088527.75,13.0,0,2003.0,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,18,,"['23420', '', '23494', '23256', '23492', '24256', '23488', '', '23484', '23491', '23485', '23493', '']","[3401, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3101]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Viale Baldassarre Longhena 18,Maroggia,174,5195,274004756,6817/681700,0,['Lon'],"['_534', '_545', '_544', '_543', '_542', '_541', '_540', '_539', '_538', '_537', '_536', '_535', '735']",2718671.186,1122.0
245,POINT (718572.1 88619.8),1020,,80.0,,2718572.12,1,['Viale Baldassarre Longhena'],0.0,Viale Baldassarre Longhena 14,10138436,1088619.78,Maroggia,,,CH709507570265,101465389,0,6817,05.09.2021,[''],['Viale B. Longhena'],['IT'],05.09.2021,[3004],3.0,,8020.0,363a,['1'],1004,0,TI,1088619.78,1.0,0,2003.0,['2021-09-05T00:00:00'],,14,,[''],[3100],905,,[1],Viale Baldassarre Longhena 14,Maroggia,363,5195,274004759,6817/681700,0,['Lon'],['_555000524'],2718572.12,1110.0
246,POINT (718835.3 88197.5),1060,,302.0,,2718835.37,1,['Viale Baldassarre Longhena'],0.0,Viale Baldassarre Longhena 9,10138436,1088197.41,Maroggia,,,CH285702079536,101465391,0,6817,05.09.2021,,['Viale B. Longhena'],['IT'],05.09.2021,,2.0,,8020.0,424a,,1004,0,TI,1088197.41,,0,2003.0,,Macelleria,9,,,,905,,,Viale Baldassarre Longhena 9,Maroggia,424,5195,274004761,6817/681700,0,['Lon'],,2718835.37,
247,POINT (718814.9 88254.10000000001),1030,,115.0,,2718814.99,1,['Viale Baldassarre Longhena'],0.0,Viale Baldassarre Longhena 3,10138436,1088254.01,Maroggia,,,CH210745029529,101604487,0,6817,05.09.2021,"['', '', '', '']",['Viale B. Longhena'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004]",4.0,,8013.0,184a,"['2', '3', '4', '5']",1004,0,TI,1088254.01,4.0,0,1950.0,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,3,,"['', '', '', '']","[3101, 3102, 3103, 3100]",905,,"[0, 0, 0, 0]",Viale Baldassarre Longhena 3,Maroggia,184,5195,274004766,6817/681700,0,['Lon'],"['2', '3', '4', '1']",2718814.99,1122.0
248,POINT (718883.7 88096.8),1060,,191.0,,2718883.78,1,['Viale Stazione'],,Viale Stazione 1,10139140,1088096.75,Maroggia,,,CH809507460264,101340094,0,6817,05.09.2021,"['', '']",['Viale Stazione'],['IT'],05.09.2021,"[3004, 3004]",2.0,,8011.0,267a,"['1', '2']",1004,0,TI,1088096.75,,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00']",,1,,"['', '']","[3100, 3100]",905,,"[0, 0]",Viale Stazione 1,Maroggia,267,5195,11100594,6817/681700,0,['Sta'],"['_498', '_526']",2718883.78,1251.0
249,POINT (718883.7 88096.8),1060,,191.0,,2718883.78,1,['Viale Stazione'],,Viale Stazione 3,10139140,1088096.75,Maroggia,,,CH809507460264,101891960,0,6817,05.09.2021,"['', '']",['Viale Stazione'],['IT'],05.09.2021,"[3004, 3004]",2.0,,8011.0,267a,"['3', '4']",1004,0,TI,1088096.75,,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00']",,3,,"['', '']","[3101, 3101]",905,,"[0, 0]",Viale Stazione 3,Maroggia,267,5195,11100594,6817/681700,1,['Sta'],"['_497', '625']",2718883.78,1251.0
250,POINT (719088.3 87974.89999999999),1020,,120.0,,2719088.33,1,['Via Monte Generoso'],,Via Monte Generoso 14,10139135,1087974.85,Maroggia,,,CH740702954565,101900545,0,6817,05.09.2021,[''],['Via Monte Generoso'],['IT'],05.09.2021,[3004],2.0,,8013.0,123a,['1'],1004,0,TI,1087974.85,2,0,,['2021-09-05T00:00:00'],,14,,[''],[3100],905,,[0],Via Monte Generoso 14,Maroggia,123,5195,11143440,6817/681700,1,['Gen'],['_555000047'],2719088.33,1121.0
251,POINT (719088.3 87974.89999999999),1020,,120.0,,2719088.33,1,['Via Ressiga'],,Via Ressiga 34,10139137,1087974.85,Maroggia,,,CH740702954565,101271364,0,6817,05.09.2021,[''],['Via Ressiga'],['IT'],05.09.2021,[3004],2.0,,8013.0,123a,['2'],1004,0,TI,1087974.85,2,0,,['2021-09-05T00:00:00'],,34,,[''],[3401],905,,[0],Via Ressiga 34,Maroggia,123,5195,11143440,6817/681700,0,['Res'],['_555000048'],2719088.33,1121.0
252,POINT (718990.1 88069.8),1040,,172.0,,2718990.188,1,['Via Monte Generoso'],,Via Monte Generoso 5,10139135,1088069.736,Maroggia,,,CH754502950763,101892042,0,6817,05.09.2021,[''],['Via Monte Generoso'],['IT'],05.09.2021,[3004],2.0,,8013.0,124a,['4'],1004,0,TI,1088069.736,2,0,,['2021-09-05T00:00:00'],,5,,[''],[3100],905,,[1],Via Monte Generoso 5,Maroggia,124,5195,11143441,6817/681700,1,['Gen'],['_49'],2718990.188,
253,POINT (718990.1 88069.8),1040,,172.0,,2718990.188,1,['Via Monte Generoso'],,Via Monte Generoso 6,10139135,1088069.736,Maroggia,,,CH754502950763,101271365,0,6817,05.09.2021,[''],['Via Monte Generoso'],['IT'],05.09.2021,[3004],2.0,,8013.0,124a,['3'],1004,0,TI,1088069.736,2,0,,['2021-09-05T00:00:00'],,6,,[''],[3100],905,,[0],Via Monte Generoso 6,Maroggia,124,5195,11143441,6817/681700,0,['Gen'],['_50'],2718990.188,
254,POINT (718757.1 88274.8),1030,,279.0,,2718757.186,1,['Via Tommaso e Giacomo Rodari'],,Via Tommaso e Giacomo Rodari 9,10139138,1088274.747,Maroggia,,,CH590295450787,101246349,0,6817,05.09.2021,"['', '', '']",['Via T. e G. Rodari'],['IT'],05.09.2021,"[3004, 3004, 3004]",3.0,,8012.0,224a,"['3', '5', '7']",1004,0,TI,1088274.747,7,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,9,,"['', '', '']","[3101, 3102, 3102]",905,,"[0, 0, 0]",Via Tommaso e Giacomo Rodari 9,Maroggia,224,5195,11143467,6817/681700,0,['Rod'],"['_555000090', '_555000092', '_93']",2718757.186,1122
255,POINT (718757.1 88274.8),1030,,279.0,,2718757.186,1,['Via Tommaso e Giacomo Rodari'],,Via Tommaso e Giacomo Rodari 11,10139138,1088274.747,Maroggia,,,CH590295450787,101891974,0,6817,05.09.2021,"['', '', '', '']",['Via T. e G. Rodari'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004]",3.0,,8012.0,224a,"['1', '2', '4', '8']",1004,0,TI,1088274.747,7,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,11,,"['', '', '', '']","[3101, 3401, 3102, 3100]",905,,"[0, 0, 0, 0]",Via Tommaso e Giacomo Rodari 11,Maroggia,224,5195,11143467,6817/681700,1,['Rod'],"['_555000088', '_555000089', '_555000091', '_555000690']",2718757.186,1122
256,POINT (718731.1 88256.8),1020,,159.0,,2718731.185,1,['Via Tommaso e Giacomo Rodari'],,Via Tommaso e Giacomo Rodari 5a,10139138,1088256.746,Maroggia,,,CH609507450238,102042477,0,6817,05.09.2021,[''],['Via T. e G. Rodari'],['IT'],05.09.2021,[3004],1.0,,8012.0,247a,['2'],1004,0,TI,1088256.746,2,0,,['2021-09-05T00:00:00'],,5a,,[''],[3401],905,,[0],Via Tommaso e Giacomo Rodari 5a,Maroggia,247,5195,11143474,6817/681700,1,['Rod'],['_555000100'],2718731.185,1121
257,POINT (718731.1 88256.8),1020,,159.0,,2718731.185,1,['Via Tommaso e Giacomo Rodari'],,Via Tommaso e Giacomo Rodari 19,10139138,1088256.746,Maroggia,,,CH609507450238,101246356,0,6817,05.09.2021,[''],['Via T. e G. Rodari'],['IT'],05.09.2021,[3004],1.0,,8012.0,247a,['1'],1004,0,TI,1088256.746,2,0,,['2021-09-05T00:00:00'],,19,,[''],[3100],905,,[0],Via Tommaso e Giacomo Rodari 19,Maroggia,247,5195,11143474,6817/681700,0,['Rod'],['_555000099'],2718731.185,1121
258,POINT (718903.8 88037.2),1030,,186.0,,2718903.87,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich 1,10138437,1088037.17,Maroggia,,,CH869502074684,102197529,0,6817,05.09.2021,"['', '', '']",['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,"[3004, 3004, 3004]",3.0,,8011.0,273a,"['1', '2', '3']",1004,0,TI,1088037.17,3,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,1,,"['', '', '']","[3102, 3102, 3101]",905,,"[0, 0, 0]",Via Dr. Willy Fröhlich 1,Maroggia,273,5195,11143484,6817/681700,1,['Frö'],"['_555000128', '_555000129', '_555000260']",2718903.87,1122
259,POINT (718903.8 88037.2),1030,,186.0,,2718903.87,1,['Viale Stazione'],,Viale Stazione 8,10139140,1088037.17,Maroggia,,,CH869502074684,101604486,0,6817,05.09.2021,[''],['Viale Stazione'],['IT'],05.09.2021,[3004],3.0,,8011.0,273a,['4'],1004,0,TI,1088037.17,3,0,,['2021-09-05T00:00:00'],,8,,[''],[3100],905,,[0],Viale Stazione 8,Maroggia,273,5195,11143484,6817/681700,0,['Sta'],[''],2718903.87,1122
260,POINT (718870.1 88014.8),1020,,197.0,,2718870.186,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich 5,10138437,1088014.741,Maroggia,,,CH910746029573,101246363,0,6817,05.09.2021,[''],['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,[3004],2.0,,8012.0,278a,['2'],1004,0,TI,1088014.741,2,0,,['2021-09-05T00:00:00'],,5,,[''],[3100],905,,[1],Via Dr. Willy Fröhlich 5,Maroggia,278,5195,11143487,6817/681700,0,['Frö'],['_555000133'],2718870.186,1121
261,POINT (718870.1 88014.8),1020,,197.0,,2718870.186,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich 7,10138437,1088014.741,Maroggia,,,CH910746029573,101891967,0,6817,05.09.2021,[''],['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,[3004],2.0,,8012.0,278a,['3'],1004,0,TI,1088014.741,2,0,,['2021-09-05T00:00:00'],,7,,[''],[3100],905,,[1],Via Dr. Willy Fröhlich 7,Maroggia,278,5195,11143487,6817/681700,1,['Frö'],['_555000126'],2718870.186,1121
262,POINT (718814.9 87961.3),1020,,216.0,,2718814.976,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich 8,10138437,1087961.25,Maroggia,,,CH969502074650,101891968,0,6817,05.09.2021,"['', '']",['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,"[3004, 3004]",3.0,,8013.0,283a,"['2', '4']",1004,0,TI,1087961.25,5,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00']",,8,,"['', '']","[3101, 3102]",905,,"[0, 0]",Via Dr. Willy Fröhlich 8,Maroggia,283,5195,11143488,6817/681700,1,['Frö'],"['_555000135', '_555000262']",2718814.976,1122
263,POINT (718814.9 87961.3),1020,,216.0,,2718814.976,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich 6,10138437,1087961.25,Maroggia,,,CH969502074650,101246364,0,6817,05.09.2021,"['', 'Sinistra', 'Destra']",['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,"[3004, 3004, 3004]",3.0,,8013.0,283a,"['1', '5', '7']",1004,0,TI,1087961.25,5,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,6,,"['', '', '']","[3100, 3100, 3100]",905,,"[0, 0, 0]",Via Dr. Willy Fröhlich 6,Maroggia,283,5195,11143488,6817/681700,0,['Frö'],"['_555000134', '_555000263', '_136']",2718814.976,1122
264,POINT (718853.1 87940.8),1020,,1546.0,,2718853.185,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich 13,10138437,1087940.738,Maroggia,,,CH170795460258,102182240,0,6817,05.09.2021,"['', '', '', '', '', '', '', '', '', '', '', '']",['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8015.0,284a,"['2', '3', '8', '12', '13', '26', '40', '42', '43', '44', '46', '47']",1004,0,TI,1087940.738,39,0,1973,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,13,,"['5880', '5882', '5881', '5894', '5885', '5891', '5850', '5845', '5889', '5896', '5886', '']","[3100, 3100, 3100, 3103, 3101, 3102, 3102, 3103, 3102, 3103, 3101, 3101]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Dr. Willy Fröhlich 13,Maroggia,284,5195,11143489,6817/681700,1,['Frö'],"['_555000281', '_555000138', '_555000276', '_555000439', '_555000436', '_555000422', '_555000654', '_555000691', '_555001694', '_555000695', '_555000697', '_555000274']",2718853.185,1122
265,POINT (718853.1 87940.8),1020,,1546.0,,2718853.185,1,['Via al Parco'],,Via al Parco 21,10138433,1087940.738,Maroggia,,,CH170795460258,101891970,0,6817,05.09.2021,"['', '', '', '', '', '', '']",['Via al Parco'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8015.0,284a,"['5', '11', '14', '48', '49', '50', '52']",1004,0,TI,1087940.738,39,0,1973,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,21,,"['5907', '5908', '5913', '5912', '5911', '5910', '5909']","[3100, 3101, 3103, 3100, 3100, 3100, 3100]",905,,"[0, 0, 0, 0, 0, 0, 0]",Via al Parco 21,Maroggia,284,5195,11143489,6817/681700,3,['Par'],"['_555000274', '_555000283', '_555000435', '_555000726', '_555000727', '_555000728', '']",2718853.185,1122
266,POINT (718853.1 87940.8),1020,,1546.0,,2718853.185,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich 15,10138437,1087940.738,Maroggia,,,CH170795460258,102191707,0,6817,05.09.2021,"['', '', '', '', '', '', '', '', '', '']",['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8015.0,284a,"['1', '9', '36', '38', '39', '41', '53', '54', '55', '56']",1004,0,TI,1087940.738,39,0,1973,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,15,,"['5887', '5893', '5892', '5884', '5888', '5876', '5878', '5879', '5883', '5877']","[3102, 3103, 3103, 3101, 3102, 3100, 3100, 3100, 3101, 3100]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Dr. Willy Fröhlich 15,Maroggia,284,5195,11143489,6817/681700,2,['Frö'],"['_555000137', '_555000277', '_555000280', '_555000278', '_555000653', '_555000655', '_555000732', '_555000733', '_555000731', '_555000734']",2718853.185,1122
267,POINT (718853.1 87940.8),1020,,1546.0,,2718853.185,1,['Via Dr. Willy Fröhlich'],,Via Dr. Willy Fröhlich 11,10138437,1087940.738,Maroggia,,,CH170795460258,101246365,0,6817,05.09.2021,"['', '', '', '', '', '', '', '', '', '']",['Via Dr. Willy Fröhlich'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8015.0,284a,"['6', '15', '21', '22', '23', '25', '27', '29', '35', '37']",1004,0,TI,1087940.738,39,0,1973,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,11,,"['5898', '5897', '5901', '5903', '5904', '5902', '5906', '5905', '5900', '5899']","[3101, 3101, 3103, 3104, 3104, 3103, 3104, 3104, 3102, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Dr. Willy Fröhlich 11,Maroggia,284,5195,11143489,6817/681700,0,['Frö'],"['_555000275', '_555000434', '_555000428', '_555000427', '_555000426', '_555000424', '_555000421', '_555000419', '_555000284', '_555000279']",2718853.185,1122
268,POINT (719123.3 88079.2),1020,,188.0,,2719123.35,1,['Via Ressiga'],,Via Ressiga 28,10139137,1088079.15,Maroggia,,,CH410746029549,101892039,0,6817,05.09.2021,[''],['Via Ressiga'],['IT'],05.09.2021,[3004],3.0,,8013.0,333a,['2'],1004,0,TI,1088079.15,4,0,,['2021-09-05T00:00:00'],,28,,[''],[3101],905,,[1],Via Ressiga 28,Maroggia,333,5195,11143500,6817/681700,2,['Res'],['_555000268'],2719123.35,1122
269,POINT (719123.3 88079.2),1020,,188.0,,2719123.35,1,['Vicolo del Tiglio'],,Vicolo del Tiglio 4,10139142,1088079.15,Maroggia,,,CH410746029549,101891975,0,6817,05.09.2021,"['', '', '']",['Vicolo del Tiglio'],['IT'],05.09.2021,"[3004, 3004, 3004]",3.0,,8013.0,333a,"['1', '3', '5']",1004,0,TI,1088079.15,4,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,4,,"['', '', '']","[3100, 3402, 3102]",905,,"[0, 0, 0]",Vicolo del Tiglio 4,Maroggia,333,5195,11143500,6817/681700,1,['Tig'],"['_555000158', '_555000269', '_270']",2719123.35,1122
