,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
374,POINT (716667 94409.10000000001),1030,,520.0,,2716667.0,1,['Via Geretta'],,Via Geretta 19,10129485,1094409.0,Paradiso,,,CH869602076835,102583768,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Geretta'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8013.0,76k,"['30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53']",1004,9,TI,1094409.0,48,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,19,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3103, 3104, 3104, 3104, 3105, 3105, 3105, 3106, 3106, 3106, 3107, 3107, 3107, 3100]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Geretta 19,Paradiso,76,5210,11147324,6900/690009,1,['Ger'],"['1125_1', '1142_3', '1143_4', '1144_5', '1145_6', '1146_7', '1147_8', '1148_9', '1126_10', '1127_11', '1128_12', '1129_13', '1130_14', '1131_15', '1132_16', '1133_17', '1134_18', '1135_19', '1137_20', '1138_21', '1139_22', '1140_23', '1141_24', '_2']",2716667.0,1122.0
375,POINT (717162 94154.10000000001),1020,,627.0,,2717162.0,1,['Via Guidino'],,Via Guidino 9a,10129486,1094154.0,Paradiso,,,CH756102960716,102593911,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8015.0,410a,"['19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']",1004,9,TI,1094154.0,35,0,1976,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,9a,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3101, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Guidino 9a,Paradiso,410,5210,11147340,6900/690009,1,['Gui'],"['1408_19', '1409_20', '1410_21', '1411_22', '1413_24', '1414_25', '1415_26', '1416_27', '1417_28', '1418_29', '1419_30', '1420_31', '1421_32', '1422_33', '1423_34', '1424_35', '1425_36']",2717162.0,1122.0
376,POINT (717162 94154.10000000001),1020,,627.0,,2717162.0,1,['Via Guidino'],,Via Guidino 9,10129486,1094154.0,Paradiso,,,CH756102960716,102011403,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8015.0,410a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",1004,9,TI,1094154.0,35,0,1976,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,9,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3102, 3104, 3101, 3102, 3101, 3102, 3103, 3102, 3101, 3102, 3104, 3101, 3104, 3104, 3103, 3103, 3101, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Guidino 9,Paradiso,410,5210,11147340,6900/690009,0,['Gui'],"['1407_9', '1396_15', '1402_4', '1391_10', '1400_2', '1404_6', '1392_11', '1406_8', '1403_5', '1405_7', '1399_18', '1401_3', '1397_16', '1398_17', '1394_13', '1395_14', '1390_1', '1393_12']",2717162.0,1122.0
377,POINT (717042 94067.10000000001),1020,,382.0,,2717042.0,1,['Via Guidino'],,Via Guidino 46,10129486,1094067.0,Paradiso,,,CH269602076944,102583603,0,6900,24.08.2021,"['', '', '', '', '']",['Via Guidino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",3.0,,8011.0,245d,"['10', '11', '12', '13', '14']",1004,9,TI,1094067.0,6,0,1918,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Abitazione da 3 a 10 appartamenti (0),46,,"['', '', '', '', '']","[3100, 3101, 3101, 3102, 3102]",905,,"[0, 0, 0, 0, 0]",Via Guidino 46,Paradiso,245,5210,11147361,6900/690009,1,['Gui'],"['1524_1', '1525_2', '1526_3', '1527_4', '1528_5']",2717042.0,1122.0
378,POINT (717042 94067.10000000001),1020,,382.0,,2717042.0,1,['Via Guidino'],,Via Guidino 42,10129486,1094067.0,Paradiso,,,CH269602076944,101267734,0,6900,24.08.2021,[''],['Via Guidino'],['IT'],24.08.2021,[3004],3.0,,8011.0,245d,['1'],1004,9,TI,1094067.0,6,0,1918,['2021-08-24T00:00:00'],Abitazione da 3 a 10 appartamenti (0),42,,[''],[3100],905,,[0],Via Guidino 42,Paradiso,245,5210,11147361,6900/690009,0,['Gui'],['1521_1'],2717042.0,1122.0
379,POINT (717011 94386.10000000001),1020,,1232.0,,2717011.0,1,['Riva Paradiso'],,Riva Paradiso 14,10129473,1094386.0,Paradiso,,,CH790296620756,101471136,0,6900,24.08.2021,,['Riva Paradiso'],['IT'],24.08.2021,,6.0,,8017.0,520a,,1004,9,TI,1094386.0,5,0,,,,14,,,,905,,,Riva Paradiso 14,Paradiso,520,5210,11147389,6900/690009,1,['Par'],,2717011.0,1122.0
380,POINT (717011 94386.10000000001),1020,,1232.0,,2717011.0,1,['Riva Paradiso'],,Riva Paradiso 16,10129473,1094386.0,Paradiso,,,CH790296620756,101269341,0,6900,24.08.2021,"['', '', '', '', '']",['Riva Paradiso'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",6.0,,8017.0,520a,"['4', '5', '6', '7', '8']",1004,9,TI,1094386.0,5,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,16,,"['', '', '', '', '']","[3101, 3101, 3103, 3104, 3105]",905,,"[0, 0, 0, 0, 0]",Riva Paradiso 16,Paradiso,520,5210,11147389,6900/690009,0,['Par'],"['_3', '_4', '_6', '_7', '_8']",2717011.0,1122.0
381,POINT (716591 94316.10000000001),1020,,392.0,,2716591.0,1,['Via Franco Zorzi'],,Via Franco Zorzi 12a,10129491,1094316.0,Paradiso,,,CH486102079653,102593912,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8014.0,481a,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26']",1004,9,TI,1094316.0,26,0,1963,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,12a,,"['ex_ewid_2', 'ex_ewid_3', 'ex_ewid_4', 'ex_ewid_11', 'ex_ewid_5', 'ex_ewid_6', 'ex_ewid_7', 'ex_ewid_8', 'ex_ewid_9', 'ex_ewid_10', 'ex_ewid_16']","[3100, 3100, 3101, 3101, 3102, 3102, 3103, 3103, 3104, 3104, 3105]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 12a,Paradiso,481,5210,11147430,6900/690009,1,['Zor'],"['2450_1', '2453_2', '2454_3', '2455_4', '2456_5', '2457_6', '2458_7', '2459_8', '2460_9', '2451_10', '2452_11']",2716591.0,1122.0
382,POINT (716591 94316.10000000001),1020,,392.0,,2716591.0,1,['Via Franco Zorzi'],,Via Franco Zorzi 12,10129491,1094316.0,Paradiso,,,CH486102079653,101269371,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8014.0,481a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']",1004,9,TI,1094316.0,26,0,1963,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,12,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3100, 3103, 3101, 3103, 3101, 3102, 3102, 3103, 3100, 3104, 3104, 3104, 3105, 3101, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 12,Paradiso,481,5210,11147430,6900/690009,0,['Zor'],"['2435_1', '2436_10', '2443_3', '2449_9', '2444_4', '2446_6', '2447_7', '2437_11', '2442_2', '2438_12', '2440_14', '2439_13', '2441_15', '2445_5', '2448_8']",2716591.0,1122.0
383,POINT (716572 94201.10000000001),1030,,523.0,,2716572.0,1,['Via Franco Zorzi'],,Via Franco Zorzi 29a,10129491,1094201.0,Paradiso,,,CH886202079684,102584810,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8014.0,535f,"['37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70']",1004,9,TI,1094201.0,60,0,1964,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,29a,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3100, 3100, 3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104, 3104, 3105, 3107, 3107, 3105, 3105, 3105, 3106, 3106, 3106, 3107, 3107, 3107, 3107, 3107]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 29a,Paradiso,535,5210,11147448,6900/690009,1,['Zor'],"['2', '3', '54', '55', '6', '5', '4', '65a', '8', '7', '65b', '12', '11', '10', '104', '77a', '14', '79a', '79b', '77b', '83a', '106', '107', '17', '16', '83b', '21', '20', '19', '24', '23', '22', '25', '105']",2716572.0,1122.0
384,POINT (716572 94201.10000000001),1030,,523.0,,2716572.0,1,['Via Franco Zorzi'],,Via Franco Zorzi 29,10129491,1094201.0,Paradiso,,,CH886202079684,101269382,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8014.0,535f,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '31', '34', '35', '36']",1004,9,TI,1094201.0,60,0,1964,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,29,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '56b']","[3100, 3100, 3101, 3101, 3101, 3102, 3105, 3102, 3103, 3103, 3107, 3104, 3104, 3105, 3105, 3106, 3106, 3106, 3107, 3102, 3107, 3104, 3103, 3100, 3104, 3101]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 29,Paradiso,535,5210,11147448,6900/690009,0,['Zor'],"['2687_1', '2698_2', '2705_4', '2706_5', '2707_6', '2708_7', '2695_17', '2710_9', '2688_10', '2689_11', '2702_23', '2692_14', '2693_15', '2694_16', '2696_18', '2697_19', '2699_20', '2700_21', '2701_22', '2709_8', '2703_24', '2691_13', '2690_12', '2704_3', '_103', '37361']",2716572.0,1122.0
385,POINT (716553 94228.10000000001),1020,,522.0,,2716553.0,1,['Via Franco Zorzi'],,Via Franco Zorzi 31a,10129491,1094228.0,Paradiso,,,CH886202079684,102584826,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8014.0,535a,"['30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60']",1004,9,TI,1094228.0,54,0,1964,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,31a,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3100, 3100, 3100, 3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3104, 3104, 3104, 3104, 3105, 3105, 3105, 3106, 3106, 3106, 3107, 3107, 3107, 3108, 3108, 3108]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 31a,Paradiso,535,5210,11147450,6900/690009,1,['Zor'],"['2', '3', '1', '990', '108', '6', '5', '4', '9', '8', '19a', '19b', '12', '11', '10', '15', '14', '31a', '31b', '18', '17', '16', '21', '20', '19', '24', '23', '22', '48a', '48b', '48c']",2716553.0,1122.0
386,POINT (716553 94228.10000000001),1020,,522.0,,2716553.0,1,['Via Franco Zorzi'],,Via Franco Zorzi 31,10129491,1094228.0,Paradiso,,,CH886202079684,101269384,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Franco Zorzi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8014.0,535a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '12', '13', '14', '15', '16', '18', '19', '21', '22', '23', '25', '26', '27']",1004,9,TI,1094228.0,54,0,1964,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,31,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3100, 3100, 3101, 3101, 3104, 3102, 3102, 3103, 3103, 3104, 3105, 3106, 3106, 3106, 3107, 3103, 3104, 3107, 3107, 3101, 3105, 3100, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Franco Zorzi 31,Paradiso,535,5210,11147450,6900/690009,0,['Zor'],"['2737_1', '2748_2', '2755_4', '2756_5', '2743_15', '2758_7', '2759_8', '2738_10', '2740_12', '2741_13', '2746_18', '2747_19', '2749_20', '2750_21', '2751_22', '2739_11', '2742_14', '2752_23', '2753_24', '2757_6', '2744_16', '2754_3', '2760_9']",2716553.0,1122.0
387,POINT (716471.2 94138.89999999999),1030,,204.0,,2716471.195,1,['Via Carzo'],,Via Carzo 5,10129480,1094138.833,Paradiso,,,CH309607600268,101475380,0,6900,24.08.2021,,['Via Carzo'],['IT'],24.08.2021,,3.0,,8014.0,356c,,1004,9,TI,1094138.833,6,0,1964,,,5,,,,905,,,Via Carzo 5,Paradiso,356,5210,11147465,6900/690009,1,['Car'],,2716471.195,1122.0
388,POINT (716471.2 94138.89999999999),1030,,204.0,,2716471.195,1,['Via Luciano Zuccoli'],,Via Luciano Zuccoli 15,10129492,1094138.833,Paradiso,,,CH309607600268,101269393,0,6900,24.08.2021,"['', '', '', '', '', '']",['Via Zuccoli'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004]",3.0,,8014.0,356c,"['4', '5', '6', '7', '8', '9']",1004,9,TI,1094138.833,6,0,1964,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,15,,"['', '', '', '', '', '']","[3100, 3101, 3102, 3100, 3101, 3102]",905,,"[0, 0, 0, 0, 0, 0]",Via Luciano Zuccoli 15,Paradiso,356,5210,11147465,6900/690009,0,['Zuc'],"['_1', '_4', '_5', '_2', '_3', '_6']",2716471.195,1122.0
389,POINT (716707.2 94334.89999999999),1030,,968.0,,2716707.195,1,['Via delle Scuole'],,Via delle Scuole 17,10129489,1094334.837,Paradiso,,5,CH829668020735,101887590,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via delle Scuole'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",9.0,,8022.0,71a,"['1', '2', '3', '7', '8', '9', '15', '16', '17', '24', '25', '31', '32', '38', '39', '45', '48']",1004,9,TI,1094334.837,53,0,2014,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,17,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3103, 3104, 3104, 3105, 3105, 3106, 3106, 3107, 3108]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via delle Scuole 17,Paradiso,71,5210,190078561,6900/690009,2,['Scu'],"['_1', '_2', '_3', '_10', '_11', '_12', '_19', '_20', '_21', '_28', '_29', '_35', '_36', '_42', '_43', '_49', '_54']",2716707.195,1122.0
390,POINT (716707.2 94334.89999999999),1030,,968.0,,2716707.195,1,['Via delle Scuole'],,Via delle Scuole 15,10129489,1094334.837,Paradiso,,5,CH829668020735,101887589,0,6900,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via delle Scuole'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",9.0,,8022.0,71a,"['4', '10', '11', '18', '19', '20', '26', '27', '33', '34', '40', '41', '46', '47', '49', '50']",1004,9,TI,1094334.837,53,0,2014,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,15,,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[3101, 3102, 3102, 3103, 3103, 3103, 3104, 3104, 3105, 3105, 3106, 3106, 3107, 3107, 3108, 3108]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via delle Scuole 15,Paradiso,71,5210,190078561,6900/690009,1,['Scu'],"['_5', '_13', '_14', '_22', '_23', '_24', '_30', '_31', '_37', '_38', '_44', '_45', '_50', '_51', '_55', '_56']",2716707.195,1122.0
