,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
522,POINT (705570.8 114797.1),1060,,19.0,,2705570.817,1,['Via Balli'],,Via Balli ,10137768,1114797.07,Muralto,,,,102907036,0,6600,24.08.2021,,['Via Balli'],['IT'],24.08.2021,,1.0,,8013.0,56b,,1004,2,TI,1114797.07,,0,1956.0,,,,,,,909,,,Via Balli ,Muralto,56,5120,191925683,6600/660002,0,['Bal'],,2705570.817,1242.0
523,POINT (705749.3 114439.2),1060,,9.0,,2705749.291,1,['Via G. G. Nessi'],,Via G. G. Nessi ,10136212,1114439.111,Muralto,,,,102907038,0,6600,24.08.2021,,['Via G. G. Nessi'],['IT'],24.08.2021,,1.0,,8022.0,248a,,1004,2,TI,1114439.111,,0,2012.0,,Cabina di trasformazione,,,,,909,,,Via G. G. Nessi ,Muralto,248,5120,191925685,6600/660002,0,['Nes'],,2705749.291,1274.0
524,POINT (705321.4 114569.9),1060,,24.0,,2705321.446,1,['Via Mariani'],,Via Mariani ,10136215,1114569.889,Muralto,,,,102907040,0,6600,24.08.2021,,['Via Mariani'],['IT'],24.08.2021,,,,8013.0,144b,,1004,2,TI,1114569.889,,0,,,,,,,,909,,,Via Mariani ,Muralto,144,5120,191925687,6600/660002,0,['Mar'],,2705321.446,1252.0
525,POINT (705678.7 114531.9),1060,,15.0,,2705678.744,1,['Via San Gottardo'],,Via San Gottardo ,10136219,1114531.871,Muralto,,,,102907041,0,6600,24.08.2021,,['Via San Gottardo'],['IT'],24.08.2021,,1.0,,8013.0,235b,,1004,2,TI,1114531.871,,0,1960.0,,,,,,,909,,,Via San Gottardo ,Muralto,235,5120,191925688,6600/660002,0,['Got'],,2705678.744,1252.0
526,POINT (705691.1 114544),1060,,35.0,,2705691.105,1,['Via Francesca'],,Via Francesca ,10137781,1114543.953,Muralto,,,,102907042,0,6600,24.08.2021,,['Via Francesca'],['IT'],24.08.2021,,1.0,,8013.0,506b,,1004,2,TI,1114543.953,,0,,,,,,,,909,,,Via Francesca ,Muralto,506,5120,191925689,6600/660002,0,['Fra'],,2705691.105,1242.0
527,POINT (705029.7 114620.3),1060,,27.0,,2705029.773,1,['Via dei Fiori'],,Via dei Fiori ,10137774,1114620.275,Muralto,,,,102907043,0,6600,24.08.2021,,['Via dei Fiori'],['IT'],24.08.2021,,1.0,,8013.0,591n,,1004,2,TI,1114620.275,,0,1960.0,,,,,,,909,,,Via dei Fiori ,Muralto,591,5120,191925690,6600/660002,0,['Fio'],,2705029.773,1252.0
528,POINT (705399 114550.6),1060,,18.0,,2705399.022,1,['Via San Gottardo'],,Via San Gottardo ,10136219,1114550.549,Muralto,,,,102907045,0,6600,24.08.2021,,['Via San Gottardo'],['IT'],24.08.2021,,1.0,,8016.0,154c,,1004,2,TI,1114550.549,,0,1981.0,,,,,,,909,,,Via San Gottardo ,Muralto,154,5120,191925692,6600/660002,0,['Got'],,2705399.022,1242.0
529,POINT (705474 114370.6),1060,,18.0,,2705474.027,1,['Piazza Stazione'],,Piazza Stazione ,10137493,1114370.496,Muralto,,,,102907046,0,6600,24.08.2021,,['Piazza Stazione'],['IT'],24.08.2021,,,,,269i,,1004,2,TI,1114370.496,,0,,,,,,,,909,,,Piazza Stazione ,Muralto,269,5120,191925693,6600/660002,0,['Sta'],,2705474.027,
530,POINT (705883.4 114532.7),1060,,16.0,,2705883.399,1,['Via Sociale'],,Via Sociale ,10136224,1114532.607,Muralto,,,,102907048,0,6600,24.08.2021,,['Via Sociale'],['IT'],24.08.2021,,1.0,,8018.0,261c,,1004,2,TI,1114532.607,,0,1991.0,,,,,,,909,,,Via Sociale ,Muralto,261,5120,191925695,6600/660002,0,['Soc'],,2705883.399,1252.0
531,POINT (705601 114858.6),1020,,31.0,,2705601.011,1,['Salita ai Colli'],,Salita ai Colli ,10137494,1114858.55,Muralto,,,,102907049,0,6600,24.08.2021,[''],['Salita ai Colli'],['IT'],24.08.2021,[3004],1.0,,8013.0,652a,['1'],1004,2,TI,1114858.55,1.0,0,,['2021-08-24T00:00:00'],Casa monofamigliare o bifamigliare,,,[''],[3100],909,,[0],Salita ai Colli ,Muralto,652,5120,191925696,6600/660002,0,['Col'],[''],2705601.011,1110.0
532,POINT (704873.2 114510.8),1060,,15.0,,2704873.29,1,['Via delle Palme'],,Via delle Palme ,10137780,1114510.784,Muralto,,,,102907050,0,6600,24.08.2021,,['Via delle Palme'],['IT'],24.08.2021,,1.0,,8018.0,107b,,1004,2,TI,1114510.784,,0,1994.0,,,,,,,909,,,Via delle Palme ,Muralto,107,5120,191925697,6600/660002,0,['Pal'],,2704873.29,1252.0
533,POINT (705365.7 114659.5),1060,,8.0,,2705365.731,1,['Via del Sole'],,Via del Sole ,10137778,1114659.442,Muralto,,,,102907052,0,6600,24.08.2021,,['Via del Sole'],['IT'],24.08.2021,,,,8013.0,599d,,1004,2,TI,1114659.442,,0,,,,,,,,909,,,Via del Sole ,Muralto,599,5120,191925699,6600/660002,0,['Sol'],,2705365.731,1252.0
534,POINT (705612.3 114642.5),1060,,31.0,,2705612.353,1,['Via San Carlo'],,Via San Carlo ,10136218,1114642.484,Muralto,,,,102907053,0,6600,24.08.2021,,['Via San Carlo'],['IT'],24.08.2021,,1.0,,8013.0,84g,,1004,2,TI,1114642.484,,0,,,,,,,,909,,,Via San Carlo ,Muralto,84,5120,191925700,6600/660002,0,['Car'],,2705612.353,1252.0
535,POINT (705392 114310.3),1060,,12.0,,2705392.057,1,['Viale Verbano'],,Viale Verbano ,10136227,1114310.293,Muralto,,,,102907054,0,6600,24.08.2021,,['Viale Verbano'],['IT'],24.08.2021,,1.0,,8013.0,314d,,1004,2,TI,1114310.293,,0,,,,,,,,909,,,Viale Verbano ,Muralto,314,5120,191925701,6600/660002,0,['Ver'],,2705392.057,1252.0
536,POINT (704945.8 114372.2),1060,,23.0,,2704945.836,1,['Salita San Biagio'],,Salita San Biagio ,10137763,1114372.126,Muralto,,,,102907055,0,6600,24.08.2021,,['Salita San Biagio'],['IT'],24.08.2021,,1.0,,8013.0,595a,,1004,2,TI,1114372.126,,0,,,,,,,,909,,,Salita San Biagio ,Muralto,595,5120,191925702,6600/660002,0,['Bia'],,2704945.836,1242.0
537,POINT (705750 114511.2),1060,,23.0,,2705749.999,1,['Via G. G. Nessi'],,Via G. G. Nessi ,10136212,1114511.105,Muralto,,,,102907056,0,6600,24.08.2021,,['Via G. G. Nessi'],['IT'],24.08.2021,,2.0,,8013.0,233g,,1004,2,TI,1114511.105,,0,,,,,,,,909,,,Via G. G. Nessi ,Muralto,233,5120,191925703,6600/660002,0,['Nes'],,2705749.999,1252.0
538,POINT (705242.8 114597),1060,,19.0,,2705242.792,1,['Via del Sole'],,Via del Sole ,10137778,1114596.962,Muralto,,,,102907057,0,6600,24.08.2021,,['Via del Sole'],['IT'],24.08.2021,,1.0,,8013.0,125i,,1004,2,TI,1114596.962,,0,1960.0,,,,,,,909,,,Via del Sole ,Muralto,125,5120,191925704,6600/660002,0,['Sol'],,2705242.792,1252.0
539,POINT (704962.8 114548.2),1060,,21.0,,2704962.825,1,['Via dei Fiori'],,Via dei Fiori ,10137774,1114548.189,Muralto,,,,102907058,0,6600,24.08.2021,,['Via dei Fiori'],['IT'],24.08.2021,,1.0,,8015.0,468c,,1004,2,TI,1114548.189,,0,1980.0,,,,,,,909,,,Via dei Fiori ,Muralto,468,5120,191925705,6600/660002,0,['Fio'],,2704962.825,1252.0
540,POINT (704993.5 114574.5),1060,,25.0,,2704993.551,1,['Via dei Fiori'],,Via dei Fiori ,10137774,1114574.431,Muralto,,,,102907059,0,6600,24.08.2021,,['Via dei Fiori'],['IT'],24.08.2021,,1.0,,8015.0,810a,,1004,2,TI,1114574.431,,0,1974.0,,,,,,,909,,,Via dei Fiori ,Muralto,810,5120,191925706,6600/660002,0,['Fio'],,2704993.551,1242.0
541,POINT (705003.8 114377.6),1060,,7.0,,2705003.832,1,['Via Sempione'],,Via Sempione ,10136223,1114377.561,Muralto,,,,102907060,0,6600,24.08.2021,,['Via Sempione'],['IT'],24.08.2021,,,,8012.0,643g,,1004,2,TI,1114377.561,,0,,,,,,,,909,,,Via Sempione ,Muralto,643,5120,191925707,6600/660002,0,['Sem'],,2705003.832,1252.0
542,POINT (705021.1 114600.6),1060,,15.0,,2705021.149,1,['Via dei Fiori'],,Via dei Fiori ,10137774,1114600.548,Muralto,,,,102907061,0,6600,24.08.2021,,['Via dei Fiori'],['IT'],24.08.2021,,1.0,,8015.0,591d,,1004,2,TI,1114600.548,,0,1980.0,,,,,,,909,,,Via dei Fiori ,Muralto,591,5120,191925708,6600/660002,0,['Fio'],,2705021.149,1252.0
543,POINT (705216.5 114510.2),1020,,637.0,,2705216.56,1,['Via Sempione'],,Via Sempione 4,10136223,1114510.18,Muralto,,,CH709807180204,101358600,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Sempione'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8020.0,126a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",1004,2,TI,1114510.18,21.0,0,2002.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,4,,"['1', '2', '3', '4a', '5', '6', '7', '8', '9', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']","[3100, 3100, 3100, 3100, 3101, 3101, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Sempione 4,Muralto,126,5120,274000247,6600/660002,0,['Sem'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2705216.56,1122.0
544,POINT (705671.1 114303.2),1020,,552.0,,2705671.106,1,['Via Pescatori'],,Via Pescatori 20,10137776,1114303.141,Muralto,,,CH551902980748,101358801,0,6600,24.08.2021,"['', '', '', 'Sinistra', 'Centro', 'Destra', 'Sinistra', 'Centro', 'Destra', 'Sinistra', 'Centro', 'Destra', '']",['Via Pescatori'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8011.0,351a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']",1004,2,TI,1114303.141,13.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Cond. Villa Miralago,20,,"['', '', '', '', '', '', '', '', '', '', '', '', '11']","[3401, 3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3103, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Pescatori 20,Muralto,351,5120,274000399,6600/660002,0,['Pes'],"['', '', '', '', '', '', '', '', '', '', '', '', '']",2705671.106,1122.0
545,POINT (705405.4 114825.5),1020,,163.0,,2705405.46,1,['Via Orselina'],,Via Orselina 19v,10136214,1114825.48,Muralto,,,CH351202980714,101363430,0,6600,24.08.2021,[''],['Via Orselina'],['IT'],24.08.2021,[3004],2.0,,8020.0,647a,['1'],1004,2,TI,1114825.48,1.0,0,2001.0,['2021-08-24T00:00:00'],,19v,,[''],[3100],905,,[1],Via Orselina 19v,Muralto,647,5120,274000702,6600/660002,0,['Ors'],[''],2705405.46,1110.0
546,POINT (705743.4 114264.9),1020,,233.0,,2705743.42,1,['Via Rabissale'],,Via Rabissale 2,10136216,1114264.89,Muralto,,,CH530298071372,101365040,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '']",['Via Rabissale'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8020.0,774b,"['1', '2', '3', '5', '6', '7', '8', '9', '10']",1004,2,TI,1114264.89,9.0,0,2002.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Cond. Al vecchio Porto B,2,,"['13775', '13776', '13777+78', '13779', '13780', '13781', '13782', '13783', '13784']","[3100, 3100, 3101, 3102, 3102, 3102, 3103, 3103, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Rabissale 2,Muralto,774,5120,274000787,6600/660002,0,['Rab'],"['1', '2', '34', '5', '6', '7', '8', '9', '11']",2705743.42,1122.0
547,POINT (705750.1 114306.2),1040,,260.0,,2705750.108,1,['Via Rabissale'],,Via Rabissale 4,10136216,1114306.141,Muralto,,,CH530298071372,101365041,0,6600,24.08.2021,"['', '', '', '', '', '', '']",['Via Rabissale'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8020.0,774a,"['1', '2', '3', '4', '5', '6', '7']",1004,2,TI,1114306.141,7.0,0,2002.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Cond. Al vecchio Porto A,4,,"['13788', '13785', '13789', '13790', '13791', '13792', '13793']","[3101, 3101, 3102, 3102, 3103, 3103, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0]",Via Rabissale 4,Muralto,774,5120,274000788,6600/660002,0,['Rab'],"['14', '11', '15', '16', '17', '18', '19']",2705750.108,
548,POINT (705191.2 114535.1),1020,,246.0,,2705191.29,1,['Via del Sole'],,Via del Sole 10,10137778,1114535.07,Muralto,,,CH370798110268,101327253,0,6600,24.08.2021,"['Sinistra', 'Destra', 'Sinistra', 'Destra', 'Sinistra', 'Destra', 'Sinistra', 'Destra']",['Via del Sole'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8020.0,523a,"['1', '2', '3', '4', '5', '6', '7', '8']",1004,2,TI,1114535.07,8.0,0,2002.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Condominio Casa Mimosa,10,,"['', '', '', '', '', '', '', '']","[3100, 3100, 3101, 3101, 3102, 3102, 3103, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0]",Via del Sole 10,Muralto,523,5120,274001448,6600/660002,0,['Sol'],"['', '', '', '', '', '', '', '']",2705191.29,1122.0
549,POINT (705517.1 114804.2),1040,,2094.0,,2705517.101,1,['Via Balli'],,Via Balli 1,10137768,1114804.149,Muralto,,,CH709807170207,101367333,0,6600,24.08.2021,,['Via Balli'],['IT'],24.08.2021,,5.0,,8011.0,22a,,1004,2,TI,1114804.149,,0,1918.0,,"Casa per anziani ""Sant'Agnese""",1,,,,905,,,Via Balli 1,Muralto,22,5120,274002371,6600/660002,0,['Bal'],,2705517.101,1130.0
550,POINT (705165.1 114400.5),1040,,,,2705165.18,1,['Via Stazione'],,Via Stazione 7,10136225,1114400.44,Muralto,,,CH769802071865,101367347,0,6600,24.08.2021,"['', '', '', '']",['Via Stazione'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",5.0,,8011.0,132a,"['1', '2', '3', '5']",1004,2,TI,1114400.44,4.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,7,,"['1', '2', '3', '5']","[3100, 3101, 3102, 3101]",905,,"[0, 0, 0, 0]",Via Stazione 7,Muralto,132,5120,274002373,6600/660002,0,['Sta'],"['', '', '', '']",2705165.18,
551,POINT (705630.4 114797.4),1030,,109.0,,2705630.46,1,['Via Balli'],,Via Balli 10,10137768,1114797.38,Muralto,,,CH240702981760,101367341,0,6600,24.08.2021,[''],['Via Balli'],['IT'],24.08.2021,[3004],4.0,,8012.0,74a,['1'],1004,2,TI,1114797.38,1.0,0,,['2021-08-24T00:00:00'],Pensione Belmonte,10,,[''],[3401],905,,[0],Via Balli 10,Muralto,74,5120,274002374,6600/660002,0,['Bal'],[''],2705630.46,1110.0
552,POINT (705342.7 114326),1040,,147.0,,2705342.73,1,['Via Scazziga Vittore'],,Via Scazziga Vittore 8,10169170,1114325.91,Muralto,,,CH209807190274,101367345,0,6600,24.08.2021,"['', '', '', '', '', '', '']",['Via Scazziga Vittore'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8011.0,306a,"['1', '2', '3', '4', '5', '6', '7']",1004,2,TI,1114325.91,7.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,8,,"['4', '3', '5', '6', '7', '8', '9']","[3101, 3101, 3102, 3102, 3103, 3103, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0]",Via Scazziga Vittore 8,Muralto,306,5120,274002376,6600/660002,0,['Sca'],"['', '', '', '', '', '', '']",2705342.73,
553,POINT (705768.1 114358.2),1020,,126.0,,2705768.108,1,['Via Rivapiana'],,Via Rivapiana 5,10136217,1114358.142,Muralto,,,CH709807100228,102386447,0,6600,24.08.2021,[''],['Via Rivapiana'],['IT'],24.08.2021,[3004],2.0,,8012.0,371a,['1'],1004,2,TI,1114358.142,1.0,0,,['2021-08-24T00:00:00'],,5,,[''],[3100],909,,[1],Via Rivapiana 5,Muralto,371,5120,400088252,6600/660002,0,['Riv'],[''],2705768.108,1110.0
554,POINT (705449.1 114684.2),1020,,61.0,,2705449.099,1,['Via del Sole'],,Via del Sole 28,10137778,1114684.147,Muralto,,,CH190298170786,102386450,0,6600,24.08.2021,[''],['Via del Sole'],['IT'],24.08.2021,[3004],2.0,,8012.0,52e,['1'],1004,2,TI,1114684.147,1.0,0,,['2021-08-24T00:00:00'],,28,,[''],[3100],909,,[1],Via del Sole 28,Muralto,52,5120,400088253,6600/660002,0,['Sol'],[''],2705449.099,1110.0
555,POINT (705235.1 114650.2),1020,,78.0,,2705235.095,1,['Via del Sole'],,Via del Sole 29,10137778,1114650.147,Muralto,,,CH410712029861,102386455,0,6600,24.08.2021,[''],['Via del Sole'],['IT'],24.08.2021,[3004],2.0,,8013.0,654ab,['1'],1004,2,TI,1114650.147,1.0,0,,['2021-08-24T00:00:00'],,29,,[''],[3100],909,,[1],Via del Sole 29,Muralto,654,5120,400088254,6600/660002,0,['Sol'],[''],2705235.095,1110.0
556,POINT (705669.1 114372.2),1020,,60.0,,2705669.105,1,['Via Municipio'],,Via Municipio ,10136213,1114372.142,Muralto,,,CH440702981294,102386459,0,6600,24.08.2021,[''],['Via Municipio'],['IT'],24.08.2021,[3004],1.0,,8019.0,657c,['1'],1004,2,TI,1114372.142,1.0,0,2000.0,['2021-08-24T00:00:00'],,,,[''],[3100],909,,[0],Via Municipio ,Muralto,657,5120,400088255,6600/660002,0,['Mun'],[''],2705669.105,1110.0
557,POINT (705074.7 114476.9),1020,,323.0,,2705074.75,1,['Via dei Fiori'],,Via dei Fiori 1a,10137774,1114476.87,Muralto,,,CH809807110288,101335167,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '']",['Via dei Fiori'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8011.0,481a,"['1', '2', '3', '4', '5', '6', '7', '8', '9']",1004,2,TI,1114476.87,9.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,1a,,"['', '', '', '', '', '', '', '', '']","[3401, 3401, 3100, 3100, 3101, 3102, 3101, 3102, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Via dei Fiori 1a,Muralto,481,5120,721922,6600/660002,0,['Fio'],"['App.1', 'App.2', 'App.4', 'App.3', 'App.5', 'App.7', 'App.6', 'App.8', 'App.9']",2705074.75,1122.0
558,POINT (705042.5 114323),1040,,2595.0,,2705042.56,1,['Via Sempione'],,Via Sempione 17,10136223,1114322.96,Muralto,,,CH690298170713,101322818,0,6600,24.08.2021,,['Via Sempione'],['IT'],24.08.2021,,7.0,,8011.0,114a,,1004,2,TI,1114322.96,,0,,,Grand Hôtel,17,,,,905,,,Via Sempione 17,Muralto,114,5120,722029,6600/660002,0,['Sem'],,2705042.56,1211.0
559,POINT (705378.3 114629.9),1020,,95.0,,2705378.33,1,['Via Ticino'],,Via Ticino 3,10136226,1114629.87,Muralto,,,CH181802079853,101335165,0,6600,24.08.2021,"['', '', '', '', '']",['Via Ticino'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",4.0,,8013.0,173a,"['1', '2', '3', '4', '5']",1004,2,TI,1114629.87,5.0,0,1950.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,3,,"['', '', '', '', '']","[3100, 3100, 3101, 3102, 3103]",905,,"[0, 0, 0, 0, 0]",Via Ticino 3,Muralto,173,5120,722072,6600/660002,0,['Tic'],"['App.1', 'App.2', 'App.3', 'App.4', 'App.5']",2705378.33,1122.0
560,POINT (705541.7 114564),1040,,198.0,,2705541.79,1,['Via San Gottardo'],,Via San Gottardo 29,10136219,1114563.97,Muralto,,,CH429818020782,102193139,0,6600,24.08.2021,[''],['Via San Gottardo'],['IT'],24.08.2021,[3004],2.0,,8012.0,216a,['1'],1004,2,TI,1114563.97,1.0,0,1930.0,['2021-08-24T00:00:00'],,29,,[''],[3101],905,,[0],Via San Gottardo 29,Muralto,216,5120,722085,6600/660002,0,['Got'],[''],2705541.79,
561,POINT (705162.4 114248.3),1060,,134.0,,2705162.48,1,['Via Stazione'],,Via Stazione 4,10136225,1114248.279,Muralto,,,CH990298190702,101322821,0,6600,24.08.2021,,['Via Stazione'],['IT'],24.08.2021,,,,,272b,,1004,2,TI,1114248.279,,0,,,,4,,,,905,,,Via Stazione 4,Muralto,272,5120,722161,6600/660002,0,['Sta'],,2705162.48,
562,POINT (705267.7 114273.9),1060,,261.0,,2705267.78,1,['Viale Verbano'],,Viale Verbano 9,10136227,1114273.81,Muralto,,,CH170798190215,101322956,0,6600,24.08.2021,,['Viale Verbano'],['IT'],24.08.2021,,3.0,,8013.0,286a,,1004,2,TI,1114273.81,,0,1960.0,,Centro diurno terapeutico Pro Senectute,9,,,,905,,,Viale Verbano 9,Muralto,286,5120,722168,6600/660002,0,['Ver'],,2705267.78,1264.0
563,POINT (705512.3 114442),1060,,493.0,,2705512.38,1,['Via Santo Stefano'],,Via Santo Stefano 2,10136221,1114441.96,Muralto,,,CH369802071807,101322815,0,6600,24.08.2021,,['Via Santo Stefano'],['IT'],24.08.2021,,2.0,,8017.0,210a,,1004,2,TI,1114441.96,,0,1988.0,,Struttura scolastica,2,,,,905,,,Via Santo Stefano 2,Muralto,210,5120,722183,6600/660002,0,['Ste'],,2705512.38,1263.0
564,POINT (705577.8 114518),1060,,852.0,,2705577.87,1,['Via Sarah Morley'],,Via Sarah Morley 6,10136222,1114517.92,Muralto,,,CH581802079814,101322817,0,6600,24.08.2021,,['Via Sarah Morley'],['IT'],24.08.2021,,4.0,,,223a,,1004,2,TI,1114517.92,,0,,,Casa Siro,6,,,,905,,,Via Sarah Morley 6,Muralto,223,5120,722191,6600/660002,0,['Mor'],,2705577.87,
565,POINT (705584.8 114442),1060,,368.0,,2705584.8,1,['Via Municipio'],,Via Municipio 3,10136213,1114441.94,Muralto,,,CH381802079882,101335170,0,6600,24.08.2021,,['Via Municipio'],['IT'],24.08.2021,,3.0,,8014.0,200a,,1004,2,TI,1114441.94,,0,1970.0,,Palazzo comunale,3,,,,905,,,Via Municipio 3,Muralto,200,5120,722202,6600/660002,0,['Mun'],,2705584.8,1220.0
566,POINT (705658.5 114445.9),1040,,454.0,,2705658.5,1,['Via Municipio'],,Via Municipio 11,10136213,1114445.88,Muralto,,,CH651802980741,101335169,0,6600,24.08.2021,,['Via Municipio'],['IT'],24.08.2021,,4.0,,8012.0,244a,,1004,2,TI,1114445.88,,0,1925.0,,Alloggi (camere) Fond. Schuller,11,,,,905,,,Via Municipio 11,Muralto,244,5120,722206,6600/660002,0,['Mun'],,2705658.5,1130.0
567,POINT (705528.2 114360.7),1040,,196.0,,2705528.23,1,['Via San Vittore'],,Via San Vittore 3,10136220,1114360.65,Muralto,,,CH309807190240,101335164,0,6600,24.08.2021,"['', '']",['Via San Vittore'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8011.0,321a,"['1', '2']",1004,2,TI,1114360.65,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,3,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via San Vittore 3,Muralto,321,5120,722207,6600/660002,0,['Vit'],"['', '']",2705528.23,
568,POINT (705391.8 114297.6),1040,,56.0,,2705391.86,1,['Viale Verbano'],,Viale Verbano 23,10136227,1114297.56,Muralto,,,CH370798190244,101322953,0,6600,24.08.2021,"['', '']",['Viale Verbano'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8013.0,314a,"['1', '2']",1004,2,TI,1114297.56,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,23,,"['2', '3']","[3101, 3101]",905,,"[0, 0]",Viale Verbano 23,Muralto,314,5120,722262,6600/660002,0,['Ver'],"['', '']",2705391.86,1274.0
569,POINT (705647 114279),1040,,77.0,,2705647.086,1,['Viale Verbano'],,Viale Verbano 41,10136227,1114278.956,Muralto,,,CH540702981953,101322951,0,6600,24.08.2021,[''],['Viale Verbano'],['IT'],24.08.2021,[3004],1.0,,8013.0,350a,['1'],1004,2,TI,1114278.956,1.0,0,1950.0,['2021-08-24T00:00:00'],,41,,[''],[3100],905,,[0],Viale Verbano 41,Muralto,350,5120,722297,6600/660002,0,['Ver'],['App.1'],2705647.086,
